STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,METHODOLOGY,Measurement method,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,RUS,Russia,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2015,,22.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,RUS,Russia,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2016,,22.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,RUS,Russia,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2017,,22.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,RUS,Russia,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2018,,22.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,RUS,Russia,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2019,,22,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,BRA,Brazil,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2010,,52.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,BRA,Brazil,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2011,,52.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,BRA,Brazil,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2012,,54.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,BRA,Brazil,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2013,,54.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,BRA,Brazil,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2014,,60.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,BRA,Brazil,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2015,,60.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,BRA,Brazil,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2016,,57.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,BRA,Brazil,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2017,,57.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,BRA,Brazil,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2018,,57.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,BRA,Brazil,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2019,,57.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,BRA,Brazil,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2020,,58.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,BRA,Brazil,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2021,,59.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2010,,19.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2011,,16,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2012,,16.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2013,,15.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2014,,15.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2015,,12.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2016,,18.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2017,,17.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2018,,13.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,13.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2020,,14.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2021,,21,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LUX,Luxembourg,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2022,,18.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2010,,13,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2011,,12.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2012,,12.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2013,,11.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,9.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,8.6,,B,Time series break,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,7.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,7.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,6.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,4.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,3.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,1.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2010,,11.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2013,,10.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2016,,8.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,6.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2010,,69.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2011,,65.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2012,,67.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2013,,69.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2014,,68.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2015,,65.5,,B,Time series break,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2016,,65.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2017,,66.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2020,,64.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CAN,Canada,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2021,,62.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LVA,Latvia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2014,,14.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LVA,Latvia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,12.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LTU,Lithuania,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2014,,9.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LTU,Lithuania,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,9.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SWE,Sweden,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2010,,41.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SWE,Sweden,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2011,,42,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SWE,Sweden,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2012,,42.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SWE,Sweden,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2013,,42.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SWE,Sweden,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2014,,40.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SWE,Sweden,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2015,,43,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SWE,Sweden,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2016,,41.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SWE,Sweden,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2017,,42.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SWE,Sweden,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2018,,42.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SWE,Sweden,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2019,,40.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SWE,Sweden,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2020,,42,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SWE,Sweden,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2021,,41.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,FIN,Finland,A,Annual,SP_OBS,Share of population who are obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2010,,15.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,FIN,Finland,A,Annual,SP_OBS,Share of population who are obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2011,,17.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,FIN,Finland,A,Annual,SP_OBS,Share of population who are obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2012,,16.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,FIN,Finland,A,Annual,SP_OBS,Share of population who are obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2013,,17.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,FIN,Finland,A,Annual,SP_OBS,Share of population who are obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2014,,18.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,FIN,Finland,A,Annual,SP_OBS,Share of population who are obese,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2015,,18.7,,D,Definition differs,0,Units,,
